,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
1430,1430,ENEC, 370,Global Center,1005,MWF,11:15 - 12:05,45,1900-01-01 11:45:00,1900-01-01 12:35:00
1893,1893,HIST, 266,Global Center,1005,MWF,12:20 - 13:10,36,1900-01-01 13:05:00,1900-01-01 13:55:00
2749,2749,PWAD, 266,Global Center,1005,MWF,12:20 - 13:10,7,1900-01-01 14:25:00,1900-01-01 15:15:00
1581,1581,GEOG, 210,Global Center,1009,F,09:05 - 09:55,1,1900-01-01 09:05:00,1900-01-01 09:55:00
1668,1668,GLBL, 210,Global Center,1009,F,09:05 - 09:55,7,1900-01-01 10:25:00,1900-01-01 11:15:00
1871,1871,HIST, 210,Global Center,1009,F,09:05 - 09:55,1,1900-01-01 11:45:00,1900-01-01 12:35:00
2574,2574,POLI, 210,Global Center,1009,F,09:05 - 09:55,0,1900-01-01 13:05:00,1900-01-01 13:55:00
1575,1575,GEOG, 210,Global Center,1009,F,10:10 - 11:00,1,1900-01-01 14:25:00,1900-01-01 15:15:00
1662,1662,GLBL, 210,Global Center,1009,F,10:10 - 11:00,19,1900-01-01 15:45:00,1900-01-01 16:35:00
1865,1865,HIST, 210,Global Center,1009,F,10:10 - 11:00,2,1900-01-01 17:05:00,1900-01-01 17:55:00
2568,2568,POLI, 210,Global Center,1009,F,10:10 - 11:00,2,1900-01-01 18:25:00,1900-01-01 19:15:00
1579,1579,GEOG, 210,Global Center,1009,F,11:15 - 12:05,2,1900-01-01 19:45:00,1900-01-01 20:35:00
1666,1666,GLBL, 210,Global Center,1009,F,11:15 - 12:05,12,1900-01-01 21:05:00,1900-01-01 21:55:00
1869,1869,HIST, 210,Global Center,1009,F,11:15 - 12:05,1,1900-01-01 22:25:00,1900-01-01 23:15:00
2572,2572,POLI, 210,Global Center,1009,F,11:15 - 12:05,0,1900-01-01 23:45:00,1900-01-02 00:35:00
849,849,COMM, 372,Global Center,1009,MWF,12:20 - 13:10,22,1900-01-02 01:05:00,1900-01-02 01:55:00
2354,2354,PHYS, 115,Global Center,1015,MWF,09:05 - 09:55,216,1900-01-01 09:05:00,1900-01-01 09:55:00
1393,1393,ENEC, 201,Global Center,1015,MWF,11:15 - 12:05,202,1900-01-01 11:15:00,1900-01-01 12:05:00
1580,1580,GEOG, 210,Global Center,3024,F,09:05 - 09:55,1,1900-01-01 09:05:00,1900-01-01 09:55:00
1667,1667,GLBL, 210,Global Center,3024,F,09:05 - 09:55,12,1900-01-01 10:25:00,1900-01-01 11:15:00
1870,1870,HIST, 210,Global Center,3024,F,09:05 - 09:55,0,1900-01-01 11:45:00,1900-01-01 12:35:00
2573,2573,POLI, 210,Global Center,3024,F,09:05 - 09:55,1,1900-01-01 13:05:00,1900-01-01 13:55:00
1574,1574,GEOG, 210,Global Center,3024,F,10:10 - 11:00,1,1900-01-01 14:25:00,1900-01-01 15:15:00
1661,1661,GLBL, 210,Global Center,3024,F,10:10 - 11:00,20,1900-01-01 15:45:00,1900-01-01 16:35:00
1864,1864,HIST, 210,Global Center,3024,F,10:10 - 11:00,2,1900-01-01 17:05:00,1900-01-01 17:55:00
2567,2567,POLI, 210,Global Center,3024,F,10:10 - 11:00,1,1900-01-01 18:25:00,1900-01-01 19:15:00
1578,1578,GEOG, 210,Global Center,3024,F,11:15 - 12:05,1,1900-01-01 19:45:00,1900-01-01 20:35:00
1665,1665,GLBL, 210,Global Center,3024,F,11:15 - 12:05,19,1900-01-01 21:05:00,1900-01-01 21:55:00
1868,1868,HIST, 210,Global Center,3024,F,11:15 - 12:05,2,1900-01-01 22:25:00,1900-01-01 23:15:00
2571,2571,POLI, 210,Global Center,3024,F,11:15 - 12:05,1,1900-01-01 23:45:00,1900-01-02 00:35:00
1984,1984,IDST, 190,Global Center,3024,F,12:20 - 13:10,18,1900-01-02 01:05:00,1900-01-02 01:55:00
1891,1891,HIST, 254,Global Center,3024,MWF,13:25 - 14:15,25,1900-01-02 02:25:00,1900-01-02 03:15:00
2747,2747,PWAD, 254,Global Center,3024,MWF,13:25 - 14:15,3,1900-01-02 03:45:00,1900-01-02 04:35:00
2479,2479,PLCY, 691H,Global Center,3033,F,10:10 - 11:00,16,1900-01-01 10:10:00,1900-01-01 11:00:00
818,818,COMM, 140,Graham Memorial,0035,F,09:05 - 09:55,22,1900-01-01 09:05:00,1900-01-01 09:55:00
1909,1909,HIST, 285,Graham Memorial,0035,F,10:10 - 11:00,16,1900-01-01 10:25:00,1900-01-01 11:15:00
98,98,ANTH,  66H,Graham Memorial,0035,MWF,11:15 - 12:05,24,1900-01-01 11:45:00,1900-01-01 12:35:00
2837,2837,RELI, 121,Graham Memorial,0035,F,12:20 - 13:10,20,1900-01-01 13:05:00,1900-01-01 13:55:00
1318,1318,ECON, 384,Graham Memorial,0035,F,13:25 - 14:15,2,1900-01-01 14:25:00,1900-01-01 15:15:00
2308,2308,PHIL, 384,Graham Memorial,0035,F,13:25 - 14:15,17,1900-01-01 15:45:00,1900-01-01 16:35:00
2604,2604,POLI, 384,Graham Memorial,0035,F,13:25 - 14:15,4,1900-01-01 17:05:00,1900-01-01 17:55:00
89,89,FOLK, 202,Graham Memorial,0038,F,09:05 - 09:55,8,1900-01-01 09:05:00,1900-01-01 09:55:00
171,171,ANTH, 202,Graham Memorial,0038,F,09:05 - 09:55,3,1900-01-01 10:25:00,1900-01-01 11:15:00
1195,1195,ENGL, 202,Graham Memorial,0038,F,09:05 - 09:55,5,1900-01-01 11:45:00,1900-01-01 12:35:00
2939,2939,ITAL, 203,Graham Memorial,0038,MWF,10:10 - 11:00,16,1900-01-01 13:05:00,1900-01-01 13:55:00
2943,2943,ITAL, 204,Graham Memorial,0038,MWF,11:15 - 12:05,7,1900-01-01 14:25:00,1900-01-01 15:15:00
3012,3012,SPAN, 105,Graham Memorial,0038,MWF,12:20 - 13:10,20,1900-01-01 15:45:00,1900-01-01 16:35:00
3015,3015,SPAN, 105,Graham Memorial,0038,MWF,13:25 - 14:15,20,1900-01-01 17:05:00,1900-01-01 17:55:00
2919,2919,FREN, 300,Graham Memorial,0210,MWF,10:10 - 11:00,17,1900-01-01 10:10:00,1900-01-01 11:00:00
330,330,ASIA, 180,Graham Memorial,0210,F,12:20 - 13:10,2,1900-01-01 12:20:00,1900-01-01 13:10:00
2855,2855,RELI, 180,Graham Memorial,0210,F,12:20 - 13:10,19,1900-01-01 13:40:00,1900-01-01 14:30:00
2914,2914,FREN, 204,Graham Memorial,0210,MWF,13:25 - 14:15,17,1900-01-01 15:00:00,1900-01-01 15:50:00
2884,2884,FREN, 101,Graham Memorial,0212,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
2905,2905,FREN, 203,Graham Memorial,0212,MWF,10:10 - 11:00,17,1900-01-01 10:25:00,1900-01-01 11:15:00
2912,2912,FREN, 204,Graham Memorial,0212,MWF,11:15 - 12:05,9,1900-01-01 11:45:00,1900-01-01 12:35:00
2913,2913,FREN, 204,Graham Memorial,0212,MWF,12:20 - 13:10,14,1900-01-01 13:05:00,1900-01-01 13:55:00
1917,1917,HIST, 289,Graham Memorial,0212,F,13:25 - 14:15,16,1900-01-01 14:25:00,1900-01-01 15:15:00
1224,1224,ENGL, 268,Graham Memorial,0213,F,08:00 - 08:50,11,1900-01-01 08:00:00,1900-01-01 08:50:00
1223,1223,ENGL, 268,Graham Memorial,0213,F,09:05 - 09:55,15,1900-01-01 09:20:00,1900-01-01 10:10:00
1790,1790,HIST, 128,Graham Memorial,0213,F,11:15 - 12:05,17,1900-01-01 11:15:00,1900-01-01 12:05:00
54,54,AMST, 110,Graham Memorial,0213,F,12:20 - 13:10,2,1900-01-01 12:35:00,1900-01-01 13:25:00
1746,1746,HIST, 110,Graham Memorial,0213,F,12:20 - 13:10,17,1900-01-01 13:55:00,1900-01-01 14:45:00
3062,3062,SPAN, 203,Graham Memorial,0213,MWF,13:25 - 14:15,17,1900-01-01 15:15:00,1900-01-01 16:05:00
1995,1995,LING, 101,Graham Memorial,0213,MWF,14:30 - 15:20,22,1900-01-01 16:35:00,1900-01-01 17:25:00
757,757,CLAS, 121,Greenlaw,0101,MWF,09:05 - 09:55,92,1900-01-01 09:05:00,1900-01-01 09:55:00
1465,1465,EXSS, 181,Greenlaw,0101,MWF,10:10 - 11:00,98,1900-01-01 10:25:00,1900-01-01 11:15:00
1636,1636,GEOL, 103,Greenlaw,0101,MWF,11:15 - 12:05,44,1900-01-01 11:45:00,1900-01-01 12:35:00
2017,2017,MASC, 101,Greenlaw,0101,MWF,11:15 - 12:05,44,1900-01-01 13:05:00,1900-01-01 13:55:00
2480,2480,PLCY, 698,Greenlaw,0101,MWF,12:20 - 13:10,66,1900-01-01 14:25:00,1900-01-01 15:15:00
1942,1942,HIST, 561,Greenlaw,0101,MWF,13:25 - 14:15,88,1900-01-01 15:45:00,1900-01-01 16:35:00
3216,3216,STOR, 455,Greenlaw,0101,MWF,14:30 - 15:20,87,1900-01-01 17:05:00,1900-01-01 17:55:00
3002,3002,SPAN, 105,Greenlaw,0103,MWF,09:05 - 09:55,20,1900-01-01 09:05:00,1900-01-01 09:55:00
1122,1122,ENGL, 105I,Greenlaw,0103,MWF,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
1118,1118,ENGL, 105I,Greenlaw,0103,MWF,11:15 - 12:05,19,1900-01-01 11:45:00,1900-01-01 12:35:00
1066,1066,ENGL, 105,Greenlaw,0103,MWF,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
1045,1045,ENGL, 105,Greenlaw,0103,MWF,13:25 - 14:15,19,1900-01-01 14:25:00,1900-01-01 15:15:00
1062,1062,ENGL, 105,Greenlaw,0104,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
1079,1079,ENGL, 105,Greenlaw,0104,MWF,09:05 - 09:55,19,1900-01-01 09:20:00,1900-01-01 10:10:00
1123,1123,ENGL, 105I,Greenlaw,0104,MWF,10:10 - 11:00,18,1900-01-01 10:40:00,1900-01-01 11:30:00
1108,1108,ENGL, 105,Greenlaw,0104,MWF,11:15 - 12:05,19,1900-01-01 12:00:00,1900-01-01 12:50:00
1810,1810,HIST, 140,Greenlaw,0104,F,12:20 - 13:10,17,1900-01-01 13:20:00,1900-01-01 14:10:00
1205,1205,ENGL, 224H,Greenlaw,0104,MWF,13:25 - 14:15,13,1900-01-01 14:40:00,1900-01-01 15:30:00
1116,1116,ENGL, 105I,Greenlaw,0104,MWF,14:30 - 15:20,19,1900-01-01 16:00:00,1900-01-01 16:50:00
1063,1063,ENGL, 105,Greenlaw,0106,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
1775,1775,HIST, 127,Greenlaw,0106,F,09:05 - 09:55,17,1900-01-01 09:20:00,1900-01-01 10:10:00
1124,1124,ENGL, 105I,Greenlaw,0106,MWF,10:10 - 11:00,19,1900-01-01 10:40:00,1900-01-01 11:30:00
1044,1044,ENGL, 105,Greenlaw,0106,MWF,11:15 - 12:05,18,1900-01-01 12:00:00,1900-01-01 12:50:00
1077,1077,ENGL, 105,Greenlaw,0106,MWF,12:20 - 13:10,19,1900-01-01 13:20:00,1900-01-01 14:10:00
1047,1047,ENGL, 105,Greenlaw,0106,MWF,14:30 - 15:20,19,1900-01-01 14:40:00,1900-01-01 15:30:00
1080,1080,ENGL, 105,Greenlaw,0107,MWF,10:10 - 11:00,19,1900-01-01 10:10:00,1900-01-01 11:00:00
1134,1134,ENGL, 105I,Greenlaw,0107,MWF,11:15 - 12:05,19,1900-01-01 11:30:00,1900-01-01 12:20:00
1132,1132,ENGL, 105I,Greenlaw,0107,MWF,12:20 - 13:10,19,1900-01-01 12:50:00,1900-01-01 13:40:00
1129,1129,ENGL, 105I,Greenlaw,0107,MWF,13:25 - 14:15,16,1900-01-01 14:10:00,1900-01-01 15:00:00
1046,1046,ENGL, 105,Greenlaw,0107,MWF,14:30 - 15:20,18,1900-01-01 15:30:00,1900-01-01 16:20:00
1919,1919,HIST, 312,Greenlaw,0222,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
2760,2760,PWAD, 312,Greenlaw,0222,MWF,09:05 - 09:55,5,1900-01-01 10:25:00,1900-01-01 11:15:00
1202,1202,ENGL, 219,Greenlaw,0222,MWF,10:10 - 11:00,27,1900-01-01 11:45:00,1900-01-01 12:35:00
1157,1157,ENGL, 128,Greenlaw,0222,MWF,11:15 - 12:05,29,1900-01-01 13:05:00,1900-01-01 13:55:00
1203,1203,ENGL, 220,Greenlaw,0222,MWF,12:20 - 13:10,32,1900-01-01 14:25:00,1900-01-01 15:15:00
1151,1151,ENGL, 123,Greenlaw,0222,MWF,13:25 - 14:15,34,1900-01-01 15:45:00,1900-01-01 16:35:00
1152,1152,ENGL, 123,Greenlaw,0222,MWF,14:30 - 15:20,30,1900-01-01 17:05:00,1900-01-01 17:55:00
1083,1083,ENGL, 105,Greenlaw,0301,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1184,1184,ENGL, 146,Greenlaw,0301,MWF,10:10 - 11:00,34,1900-01-01 10:25:00,1900-01-01 11:15:00
3036,3036,SPAN, 203,Greenlaw,0301,MWF,11:15 - 12:05,19,1900-01-01 11:45:00,1900-01-01 12:35:00
1100,1100,ENGL, 105,Greenlaw,0301,MWF,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
1712,1712,GSLL, 246,Greenlaw,0301,MWF,13:25 - 14:15,28,1900-01-01 14:25:00,1900-01-01 15:15:00
1137,1137,ENGL, 117,Greenlaw,0301,MWF,14:30 - 15:20,20,1900-01-01 15:45:00,1900-01-01 16:35:00
1067,1067,ENGL, 105,Greenlaw,0301,MWF,15:35 - 16:25,19,1900-01-01 17:05:00,1900-01-01 17:55:00
2287,2287,PHIL, 230,Greenlaw,0302,MWF,09:05 - 09:55,40,1900-01-01 09:05:00,1900-01-01 09:55:00
813,813,COMM, 140,Greenlaw,0302,MWF,10:10 - 11:00,31,1900-01-01 10:25:00,1900-01-01 11:15:00
3037,3037,SPAN, 203,Greenlaw,0302,MWF,11:15 - 12:05,20,1900-01-01 11:45:00,1900-01-01 12:35:00
2295,2295,PHIL, 280,Greenlaw,0302,MWF,13:25 - 14:15,34,1900-01-01 13:25:00,1900-01-01 14:15:00
1159,1159,ENGL, 129,Greenlaw,0302,MWF,14:30 - 15:20,35,1900-01-01 14:45:00,1900-01-01 15:35:00
1178,1178,ENGL, 141,Greenlaw,0304,MWF,09:05 - 09:55,34,1900-01-01 09:05:00,1900-01-01 09:55:00
1215,1215,ENGL, 230,Greenlaw,0304,MWF,10:10 - 11:00,33,1900-01-01 10:25:00,1900-01-01 11:15:00
1241,1241,ENGL, 389,Greenlaw,0304,MWF,11:15 - 12:05,35,1900-01-01 11:45:00,1900-01-01 12:35:00
1160,1160,ENGL, 129,Greenlaw,0304,MWF,13:25 - 14:15,33,1900-01-01 13:25:00,1900-01-01 14:15:00
1139,1139,ENGL, 120,Greenlaw,0305,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1010,1010,CMPL, 374,Greenlaw,0305,MWF,10:10 - 11:00,10,1900-01-01 10:25:00,1900-01-01 11:15:00
3273,3273,WGST, 373,Greenlaw,0305,MWF,10:10 - 11:00,9,1900-01-01 11:45:00,1900-01-01 12:35:00
1230,1230,ENGL, 288,Greenlaw,0305,MWF,11:15 - 12:05,16,1900-01-01 13:05:00,1900-01-01 13:55:00
1087,1087,ENGL, 105,Greenlaw,0305,MWF,13:25 - 14:15,19,1900-01-01 14:25:00,1900-01-01 15:15:00
1154,1154,ENGL, 124,Greenlaw,0305,MWF,14:30 - 15:20,35,1900-01-01 15:45:00,1900-01-01 16:35:00
1133,1133,ENGL, 105I,Greenlaw,0316,MWF,12:20 - 13:10,18,1900-01-01 12:20:00,1900-01-01 13:10:00
1048,1048,ENGL, 105,Greenlaw,0316,MWF,14:30 - 15:20,19,1900-01-01 14:30:00,1900-01-01 15:20:00
1061,1061,ENGL, 105,Greenlaw,0317,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
40,40,AMST,  60,Greenlaw,0317,MWF,09:05 - 09:55,23,1900-01-01 09:20:00,1900-01-01 10:10:00
1240,1240,ENGL, 385,Greenlaw,0317,MWF,10:10 - 11:00,19,1900-01-01 10:40:00,1900-01-01 11:30:00
1113,1113,ENGL, 105,Greenlaw,0317,MWF,11:15 - 12:05,18,1900-01-01 12:00:00,1900-01-01 12:50:00
1773,1773,HIST, 127,Greenlaw,0317,F,12:20 - 13:10,17,1900-01-01 13:20:00,1900-01-01 14:10:00
2485,2485,PLCY, 698,Greenlaw,0317,F,13:25 - 14:15,14,1900-01-01 14:40:00,1900-01-01 15:30:00
1049,1049,ENGL, 105,Greenlaw,0317,MWF,14:30 - 15:20,20,1900-01-01 16:00:00,1900-01-01 16:50:00
1082,1082,ENGL, 105,Greenlaw,0318,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1099,1099,ENGL, 105,Greenlaw,0318,MWF,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
1078,1078,ENGL, 105,Greenlaw,0318,MWF,12:20 - 13:10,18,1900-01-01 12:20:00,1900-01-01 13:10:00
1147,1147,ENGL, 121,Greenlaw,0318,MWF,13:25 - 14:15,22,1900-01-01 13:40:00,1900-01-01 14:30:00
1138,1138,ENGL, 120,Greenlaw,0318,MWF,14:30 - 15:20,18,1900-01-01 15:00:00,1900-01-01 15:50:00
1084,1084,ENGL, 105,Greenlaw,0319,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
1020,1020,ENGL,  69,Greenlaw,0319,MWF,10:10 - 11:00,24,1900-01-01 10:25:00,1900-01-01 11:15:00
2940,2940,ITAL, 203,Greenlaw,0319,MWF,11:15 - 12:05,18,1900-01-01 11:45:00,1900-01-01 12:35:00
634,634,CHEM, 102,Hamilton Hall,0100,MWF,09:05 - 09:55,303,1900-01-01 09:05:00,1900-01-01 09:55:00
2322,2322,ASTR, 101,Hamilton Hall,0100,MWF,12:20 - 13:10,232,1900-01-01 12:20:00,1900-01-01 13:10:00
2323,2323,ASTR, 101,Hamilton Hall,0100,MWF,13:25 - 14:15,128,1900-01-01 13:40:00,1900-01-01 14:30:00
44,44,AMST, 101,Hamilton Hall,0150,F,08:00 - 08:55,19,1900-01-01 08:00:00,1900-01-01 08:55:00
1832,1832,HIST, 144,Hamilton Hall,0150,F,09:05 - 09:55,15,1900-01-01 09:25:00,1900-01-01 10:15:00
3247,3247,WGST, 144,Hamilton Hall,0150,F,09:05 - 09:55,2,1900-01-01 10:45:00,1900-01-01 11:35:00
397,397,JAPN, 401,Hamilton Hall,0150,MWF,10:10 - 11:00,22,1900-01-01 12:05:00,1900-01-01 12:55:00
1819,1819,HIST, 140,Hamilton Hall,0150,F,11:15 - 12:05,18,1900-01-01 13:25:00,1900-01-01 14:15:00
1818,1818,HIST, 140,Hamilton Hall,0150,F,12:20 - 13:10,19,1900-01-01 14:45:00,1900-01-01 15:35:00
3190,3190,SOCI, 950,Hamilton Hall,0151,F,12:00 - 14:00,6,1900-01-01 12:00:00,1900-01-01 14:00:00
1779,1779,HIST, 127,Hamilton Hall,0351,F,09:05 - 09:55,17,1900-01-01 09:05:00,1900-01-01 09:55:00
1149,1149,ENGL, 122H,Hamilton Hall,0351,MWF,10:10 - 11:00,12,1900-01-01 10:25:00,1900-01-01 11:15:00
1854,1854,HIST, 164,Hamilton Hall,0351,F,11:15 - 12:05,17,1900-01-01 11:45:00,1900-01-01 12:35:00
1817,1817,HIST, 140,Hamilton Hall,0351,F,12:20 - 13:10,17,1900-01-01 13:05:00,1900-01-01 13:55:00
1812,1812,HIST, 140,Hamilton Hall,0351,F,13:25 - 14:15,19,1900-01-01 14:25:00,1900-01-01 15:15:00
1805,1805,HIST, 140,Hamilton Hall,0420,F,09:05 - 09:55,15,1900-01-01 09:05:00,1900-01-01 09:55:00
408,408,PRSN, 101,Hamilton Hall,0420,MWF,10:10 - 11:00,16,1900-01-01 10:25:00,1900-01-01 11:15:00
1806,1806,HIST, 140,Hamilton Hall,0420,F,11:15 - 12:05,19,1900-01-01 11:45:00,1900-01-01 12:35:00
1801,1801,HIST, 140,Hamilton Hall,0420,F,12:20 - 13:10,17,1900-01-01 13:05:00,1900-01-01 13:55:00
1802,1802,HIST, 140,Hamilton Hall,0420,F,13:25 - 14:15,15,1900-01-01 14:25:00,1900-01-01 15:15:00
1208,1208,ENGL, 225,Hamilton Hall,0423,F,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
2790,2790,JWST, 103,Hamilton Hall,0423,F,09:05 - 09:55,2,1900-01-01 09:20:00,1900-01-01 10:10:00
2815,2815,RELI, 103,Hamilton Hall,0423,F,09:05 - 09:55,19,1900-01-01 10:40:00,1900-01-01 11:30:00
1702,1702,GERM, 880,Hamilton Hall,0423,F,10:10 - 13:10,9,1900-01-01 12:00:00,1900-01-01 15:00:00
1800,1800,HIST, 140,Hamilton Hall,0423,F,13:25 - 14:15,18,1900-01-01 15:30:00,1900-01-01 16:20:00
1141,1141,ENGL, 120,Hamilton Hall,0425,F,08:00 - 08:50,15,1900-01-01 08:00:00,1900-01-01 08:50:00
1898,1898,HIST, 278,Hamilton Hall,0425,F,09:05 - 09:55,16,1900-01-01 09:20:00,1900-01-01 10:10:00
1899,1899,HIST, 278,Hamilton Hall,0425,F,10:10 - 11:10,14,1900-01-01 10:40:00,1900-01-01 11:40:00
1900,1900,HIST, 278,Hamilton Hall,0425,F,11:15 - 12:05,18,1900-01-01 12:10:00,1900-01-01 13:00:00
1448,1448,EURO, 159,Hamilton Hall,0425,F,12:20 - 13:10,2,1900-01-01 13:30:00,1900-01-01 14:20:00
1846,1846,HIST, 159,Hamilton Hall,0425,F,12:20 - 13:10,14,1900-01-01 14:50:00,1900-01-01 15:40:00
1452,1452,EURO, 159,Hamilton Hall,0425,F,13:25 - 14:15,2,1900-01-01 16:10:00,1900-01-01 17:00:00
1850,1850,HIST, 159,Hamilton Hall,0425,F,13:25 - 14:15,4,1900-01-01 17:30:00,1900-01-01 18:20:00
2787,2787,JWST, 103,Hamilton Hall,0452,F,10:10 - 11:00,2,1900-01-01 10:10:00,1900-01-01 11:00:00
2812,2812,RELI, 103,Hamilton Hall,0452,F,10:10 - 11:00,20,1900-01-01 11:30:00,1900-01-01 12:20:00
220,220,ANTH, 448,Hamilton Hall,0452,MWF,11:15 - 12:05,24,1900-01-01 12:50:00,1900-01-01 13:40:00
1879,1879,HIST, 225,Hamilton Hall,0452,F,12:20 - 13:10,14,1900-01-01 14:10:00,1900-01-01 15:00:00
1855,1855,HIST, 164,Hamilton Hall,0452,F,13:25 - 14:15,17,1900-01-01 15:30:00,1900-01-01 16:20:00
1816,1816,HIST, 140,Hamilton Hall,0517,F,09:05 - 09:55,15,1900-01-01 09:05:00,1900-01-01 09:55:00
1886,1886,HIST, 240,Hamilton Hall,0517,F,10:10 - 11:00,16,1900-01-01 10:25:00,1900-01-01 11:15:00
1887,1887,HIST, 240,Hamilton Hall,0517,F,11:15 - 12:05,15,1900-01-01 11:45:00,1900-01-01 12:35:00
1837,1837,HIST, 144,Hamilton Hall,0517,F,12:20 - 13:10,17,1900-01-01 13:05:00,1900-01-01 13:55:00
3252,3252,WGST, 144,Hamilton Hall,0517,F,12:20 - 13:10,2,1900-01-01 14:25:00,1900-01-01 15:15:00
1789,1789,HIST, 128,Hamilton Hall,0517,F,13:25 - 14:15,19,1900-01-01 15:45:00,1900-01-01 16:35:00
1815,1815,HIST, 140,Hamilton Hall,0523,F,09:05 - 09:55,15,1900-01-01 09:05:00,1900-01-01 09:55:00
1780,1780,HIST, 127,Hamilton Hall,0523,F,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
1844,1844,HIST, 158,Hamilton Hall,0523,F,11:15 - 12:05,18,1900-01-01 11:45:00,1900-01-01 12:35:00
2966,2966,PORT, 310,Hamilton Hall,0523,MWF,12:20 - 13:10,7,1900-01-01 13:05:00,1900-01-01 13:55:00
332,332,ASIA, 180,Hamilton Hall,0523,F,13:15 - 14:05,2,1900-01-01 14:25:00,1900-01-01 15:15:00
2857,2857,RELI, 180,Hamilton Hall,0523,F,13:15 - 14:05,17,1900-01-01 15:45:00,1900-01-01 16:35:00
1804,1804,HIST, 140,Hamilton Hall,0570,F,09:05 - 09:55,16,1900-01-01 09:05:00,1900-01-01 09:55:00
570,570,BMME, 302,Hamilton Hall,0570,MWF,10:10 - 11:00,14,1900-01-01 10:25:00,1900-01-01 11:15:00
1778,1778,HIST, 127,Hamilton Hall,0570,F,11:15 - 12:05,20,1900-01-01 11:45:00,1900-01-01 12:35:00
1782,1782,HIST, 127,Hamilton Hall,0570,F,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
1821,1821,HIST, 140,Hamilton Hall,0570,F,13:25 - 14:15,11,1900-01-01 14:25:00,1900-01-01 15:15:00
1958,1958,HIST, 721,Hamilton Hall,0570,F,15:00 - 17:30,9,1900-01-01 15:45:00,1900-01-01 18:15:00
246,246,ARTH, 155,Hanes Art Center,0116,F,08:00 - 08:50,17,1900-01-01 08:00:00,1900-01-01 08:50:00
252,252,ARTH, 160,Hanes Art Center,0116,F,09:05 - 09:55,16,1900-01-01 09:20:00,1900-01-01 10:10:00
237,237,ARTH, 113,Hanes Art Center,0116,F,10:10 - 11:00,21,1900-01-01 10:40:00,1900-01-01 11:30:00
184,184,ANTH, 270,Hanes Art Center,0116,F,11:15 - 12:05,20,1900-01-01 12:00:00,1900-01-01 12:50:00
245,245,ARTH, 155,Hanes Art Center,0116,F,13:25 - 14:15,14,1900-01-01 13:25:00,1900-01-01 14:15:00
238,238,ARTH, 113,Hanes Art Center,0116,F,14:30 - 15:20,18,1900-01-01 14:45:00,1900-01-01 15:35:00
262,262,ARTH, 551,Hanes Art Center,0117,F,09:05 - 11:45,19,1900-01-01 09:05:00,1900-01-01 11:45:00
3043,3043,SPAN, 203,Hanes Art Center,0117,MWF,12:20 - 13:10,20,1900-01-01 12:20:00,1900-01-01 13:10:00
256,256,ARTH, 277,Hanes Art Center,0117,MWF,13:25 - 14:15,29,1900-01-01 13:40:00,1900-01-01 14:30:00
801,801,COMM, 120,Hanes Art Center,0118,F,08:00 - 08:50,16,1900-01-01 08:00:00,1900-01-01 08:50:00
3137,3137,MNGT, 120,Hanes Art Center,0118,F,08:00 - 08:50,0,1900-01-01 09:20:00,1900-01-01 10:10:00
244,244,ARTH, 155,Hanes Art Center,0118,F,09:05 - 09:55,16,1900-01-01 10:40:00,1900-01-01 11:30:00
239,239,ARTH, 113,Hanes Art Center,0118,F,10:10 - 11:00,20,1900-01-01 12:00:00,1900-01-01 12:50:00
251,251,ARTH, 160,Hanes Art Center,0118,F,11:15 - 12:05,20,1900-01-01 13:20:00,1900-01-01 14:10:00
250,250,ARTH, 160,Hanes Art Center,0118,F,13:25 - 14:15,19,1900-01-01 14:40:00,1900-01-01 15:30:00
1322,1322,ECON, 410,Hanes Art Center,0121,MWF,09:05 - 09:55,245,1900-01-01 09:05:00,1900-01-01 09:55:00
1323,1323,ECON, 410,Hanes Art Center,0121,MWF,10:10 - 11:00,246,1900-01-01 10:25:00,1900-01-01 11:15:00
1977,1977,IDST, 190,Hanes Art Center,0121,MWF,13:25 - 14:15,214,1900-01-01 13:25:00,1900-01-01 14:15:00
2273,2273,PHIL, 160,Hanes Art Center,0215,F,09:05 - 09:55,23,1900-01-01 09:05:00,1900-01-01 09:55:00
