,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
732,732,CHEM, 731,Chapman Hall,0125,W,12:20 - 13:35,24,1900-01-01 13:05:00,1900-01-01 14:20:00
695,695,CHEM, 262L,Chapman Hall,0125,W,13:25 - 16:15,20,1900-01-01 14:50:00,1900-01-01 17:40:00
696,696,CHEM, 262L,Chapman Hall,0125,W,13:25 - 16:15,22,1900-01-01 18:10:00,1900-01-01 21:00:00
2361,2361,PHYS, 118,Chapman Hall,0201,MWF,08:00 - 08:50,94,1900-01-01 08:00:00,1900-01-01 08:50:00
2362,2362,PHYS, 118,Chapman Hall,0201,MWF,09:05 - 09:55,157,1900-01-01 09:20:00,1900-01-01 10:10:00
317,317,ASIA, 150,Chapman Hall,0201,MW,11:15 - 12:05,159,1900-01-01 11:15:00,1900-01-01 12:05:00
2055,2055,MATH, 231,Chapman Hall,0201,MWF,12:20 - 13:10,159,1900-01-01 12:35:00,1900-01-01 13:25:00
2081,2081,MATH, 232,Chapman Hall,0201,MWF,13:25 - 14:15,119,1900-01-01 13:55:00,1900-01-01 14:45:00
1872,1872,HIST, 213,Chapman Hall,0201,MWF,14:30 - 15:20,176,1900-01-01 15:15:00,1900-01-01 16:05:00
2744,2744,PWAD, 213,Chapman Hall,0201,MWF,14:30 - 15:20,23,1900-01-01 16:35:00,1900-01-01 17:25:00
2344,2344,PHYS, 114,Chapman Hall,0211,MWF,08:00 - 08:50,189,1900-01-01 08:00:00,1900-01-01 08:50:00
2345,2345,PHYS, 114,Chapman Hall,0211,MWF,09:05 - 09:55,216,1900-01-01 09:20:00,1900-01-01 10:10:00
683,683,CHEM, 251,Chapman Hall,0211,MWF,10:10 - 11:00,93,1900-01-01 10:40:00,1900-01-01 11:30:00
688,688,CHEM, 262,Chapman Hall,0211,MWF,11:15 - 12:05,227,1900-01-01 12:00:00,1900-01-01 12:50:00
722,722,CHEM, 550L,Chapman Hall,0211,W,12:20 - 13:10,10,1900-01-01 13:20:00,1900-01-01 14:10:00
723,723,CHEM, 550L,Chapman Hall,0211,W,12:20 - 13:10,11,1900-01-01 14:40:00,1900-01-01 15:30:00
724,724,CHEM, 550L,Chapman Hall,0211,W,12:20 - 13:10,9,1900-01-01 16:00:00,1900-01-01 16:50:00
725,725,CHEM, 550L,Chapman Hall,0211,W,12:20 - 13:10,10,1900-01-01 17:20:00,1900-01-01 18:10:00
726,726,CHEM, 550L,Chapman Hall,0211,W,12:20 - 13:10,11,1900-01-01 18:40:00,1900-01-01 19:30:00
727,727,CHEM, 550L,Chapman Hall,0211,W,12:20 - 13:10,10,1900-01-01 20:00:00,1900-01-01 20:50:00
728,728,CHEM, 550L,Chapman Hall,0211,W,12:20 - 13:10,0,1900-01-01 21:20:00,1900-01-01 22:10:00
729,729,CHEM, 550L,Chapman Hall,0211,W,12:20 - 13:10,0,1900-01-01 22:40:00,1900-01-01 23:30:00
672,672,CHEM, 241L,Chapman Hall,0211,W,13:25 - 16:15,22,1900-01-02 00:00:00,1900-01-02 02:50:00
673,673,CHEM, 241L,Chapman Hall,0211,W,13:25 - 16:15,22,1900-01-02 03:20:00,1900-01-02 06:10:00
674,674,CHEM, 241L,Chapman Hall,0211,W,13:25 - 16:15,22,1900-01-02 06:40:00,1900-01-02 09:30:00
675,675,CHEM, 241L,Chapman Hall,0211,W,13:25 - 16:15,22,1900-01-02 10:00:00,1900-01-02 12:50:00
676,676,CHEM, 241L,Chapman Hall,0211,W,13:25 - 16:15,22,1900-01-02 13:20:00,1900-01-02 16:10:00
1930,1930,HIST, 395,Chapman Hall,0211,W,17:00 - 18:00,103,1900-01-02 16:40:00,1900-01-02 17:40:00
2329,2329,ASTR, 101L,Chapman Hall,0235,W,14:30 - 16:20,31,1900-01-01 14:30:00,1900-01-01 16:20:00
2330,2330,ASTR, 101L,Chapman Hall,0235,W,16:40 - 18:30,0,1900-01-01 16:50:00,1900-01-01 18:40:00
815,815,COMM, 140,Cobb Hall,0024,W,10:10 - 11:00,20,1900-01-01 10:10:00,1900-01-01 11:00:00
194,194,ANTH, 280,Cobb Hall,0024,W,15:35 - 16:25,18,1900-01-01 15:35:00,1900-01-01 16:25:00
2757,2757,PWAD, 280,Cobb Hall,0024,W,15:35 - 16:25,2,1900-01-01 16:55:00,1900-01-01 17:45:00
535,535,BIOL, 422,Coker,0201,MWF,09:05 - 09:55,54,1900-01-01 09:05:00,1900-01-01 09:55:00
2678,2678,PSYC, 242,Coker,0201,MWF,10:10 - 11:00,118,1900-01-01 10:25:00,1900-01-01 11:15:00
2466,2466,PLCY, 340,Coker,0201,MWF,11:15 - 12:05,144,1900-01-01 11:45:00,1900-01-01 12:35:00
913,913,COMP, 447,Coker,0201,MWF,12:20 - 13:10,45,1900-01-01 13:05:00,1900-01-01 13:55:00
2390,2390,PHYS, 447,Coker,0201,MWF,12:20 - 13:10,18,1900-01-01 14:25:00,1900-01-01 15:15:00
1797,1797,HIST, 140,Coker,0201,MW,13:25 - 14:15,191,1900-01-01 15:45:00,1900-01-01 16:35:00
482,482,BIOL, 205,Coker,0201,MWF,14:30 - 15:20,175,1900-01-01 17:05:00,1900-01-01 17:55:00
430,430,BIOL, 101L,Coker,0207,W,09:05 - 12:05,24,1900-01-01 09:05:00,1900-01-01 12:05:00
433,433,BIOL, 101L,Coker,0207,W,13:25 - 16:25,24,1900-01-01 13:25:00,1900-01-01 16:25:00
434,434,BIOL, 101L,Coker,0207,W,17:00 - 20:00,23,1900-01-01 17:00:00,1900-01-01 20:00:00
429,429,BIOL, 101L,Coker,0208,W,09:05 - 12:05,23,1900-01-01 09:05:00,1900-01-01 12:05:00
431,431,BIOL, 101L,Coker,0208,W,13:25 - 16:25,24,1900-01-01 13:25:00,1900-01-01 16:25:00
435,435,BIOL, 101L,Coker,0208,W,17:00 - 20:00,20,1900-01-01 17:00:00,1900-01-01 20:00:00
432,432,BIOL, 101L,Coker,0209,W,13:25 - 16:25,23,1900-01-01 13:25:00,1900-01-01 16:25:00
442,442,BIOL, 102L,Coker,0214,W,09:05 - 12:05,13,1900-01-01 09:05:00,1900-01-01 12:05:00
2917,2917,FREN, 260,Davie,0101,MWF,11:15 - 12:05,13,1900-01-01 11:15:00,1900-01-01 12:05:00
2723,2723,PSYC, 701,Davie,0101,W,12:20 - 14:50,6,1900-01-01 12:35:00,1900-01-01 15:05:00
2492,2492,POLI,  67,Davie,0101,MW,15:35 - 16:50,23,1900-01-01 15:35:00,1900-01-01 16:50:00
2699,2699,PSYC, 270,Davie,0110,W,08:00 - 09:15,20,1900-01-01 08:00:00,1900-01-01 09:15:00
2700,2700,PSYC, 270,Davie,0110,W,09:30 - 10:45,20,1900-01-01 09:45:00,1900-01-01 11:00:00
2668,2668,PSYC, 210,Davie,0110,W,14:30 - 15:20,22,1900-01-01 14:30:00,1900-01-01 15:20:00
2669,2669,PSYC, 210,Davie,0110,W,15:35 - 16:25,22,1900-01-01 15:50:00,1900-01-01 16:40:00
2660,2660,PSYC, 210,Davie,0110,W,16:40 - 17:30,22,1900-01-01 17:10:00,1900-01-01 18:00:00
2661,2661,PSYC, 210,Davie,0110,W,17:45 - 18:35,22,1900-01-01 18:30:00,1900-01-01 19:20:00
1410,1410,ENEC, 202,Davie,0112,MWF,09:05 - 09:55,55,1900-01-01 09:05:00,1900-01-01 09:55:00
176,176,ANTH, 238,Davie,0112,MWF,10:10 - 11:00,46,1900-01-01 10:25:00,1900-01-01 11:15:00
1415,1415,ENEC, 238,Davie,0112,MWF,10:10 - 11:00,2,1900-01-01 11:45:00,1900-01-01 12:35:00
248,248,ARTH, 160,Davie,0112,MW,11:15 - 12:05,76,1900-01-01 13:05:00,1900-01-01 13:55:00
1140,1140,ENGL, 120,Davie,0112,MW,12:20 - 13:10,69,1900-01-01 14:25:00,1900-01-01 15:15:00
3175,3175,SOCI, 274,Davie,0112,MWF,13:25 - 14:15,72,1900-01-01 15:45:00,1900-01-01 16:35:00
1414,1414,ENEC, 203,Davie,0301,MWF,10:10 - 11:00,43,1900-01-01 10:10:00,1900-01-01 11:00:00
1840,1840,HIST, 151,Davie,0301,MWF,11:15 - 12:05,42,1900-01-01 11:30:00,1900-01-01 12:20:00
2281,2281,PHIL, 165,Davie,0301,MWF,13:25 - 14:15,39,1900-01-01 13:25:00,1900-01-01 14:15:00
2683,2683,PSYC, 245,Davie,0301,MWF,16:40 - 17:30,44,1900-01-01 16:40:00,1900-01-01 17:30:00
2682,2682,PSYC, 245,Davie,0301,MWF,17:45 - 18:35,45,1900-01-01 18:00:00,1900-01-01 18:50:00
2986,2986,SPAN, 101,Dey Hall,0101,WF,09:05 - 09:55,20,1900-01-01 09:05:00,1900-01-01 09:55:00
2987,2987,SPAN, 101,Dey Hall,0101,WF,10:10 - 11:00,20,1900-01-01 10:25:00,1900-01-01 11:15:00
2988,2988,SPAN, 101,Dey Hall,0101,WF,11:15 - 12:05,21,1900-01-01 11:45:00,1900-01-01 12:35:00
2989,2989,SPAN, 101,Dey Hall,0101,WF,12:20 - 13:10,20,1900-01-01 13:05:00,1900-01-01 13:55:00
2994,2994,SPAN, 102,Dey Hall,0101,WF,13:25 - 14:15,19,1900-01-01 14:25:00,1900-01-01 15:15:00
2985,2985,SPAN, 101,Dey Hall,0102,WF,08:00 - 08:50,22,1900-01-01 08:00:00,1900-01-01 08:50:00
3119,3119,SPAN, 344,Dey Hall,0102,MWF,11:15 - 12:05,23,1900-01-01 11:15:00,1900-01-01 12:05:00
3045,3045,SPAN, 203,Dey Hall,0102,MWF,12:20 - 13:10,18,1900-01-01 12:35:00,1900-01-01 13:25:00
3056,3056,SPAN, 203,Dey Hall,0102,MWF,13:25 - 14:15,19,1900-01-01 13:55:00,1900-01-01 14:45:00
3092,3092,SPAN, 261,Dey Hall,0102,MWF,14:30 - 15:20,18,1900-01-01 15:15:00,1900-01-01 16:05:00
3029,3029,SPAN, 203,Dey Hall,0201,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
3128,3128,SPAN, 401,Dey Hall,0201,MWF,10:10 - 11:00,16,1900-01-01 10:25:00,1900-01-01 11:15:00
785,785,COMM,  89,Dey Hall,0201,MWF,11:15 - 12:05,22,1900-01-01 11:45:00,1900-01-01 12:35:00
3074,3074,SPAN, 204,Dey Hall,0201,MWF,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
3091,3091,SPAN, 261,Dey Hall,0201,MWF,13:25 - 14:15,19,1900-01-01 14:25:00,1900-01-01 15:15:00
3059,3059,SPAN, 203,Dey Hall,0201,MWF,14:30 - 15:20,19,1900-01-01 15:45:00,1900-01-01 16:35:00
2995,2995,SPAN, 105,Dey Hall,0202,MWF,08:00 - 08:50,17,1900-01-01 08:00:00,1900-01-01 08:50:00
3027,3027,SPAN, 203,Dey Hall,0202,MWF,09:05 - 09:55,19,1900-01-01 09:20:00,1900-01-01 10:10:00
3096,3096,SPAN, 267,Dey Hall,0202,MWF,10:10 - 11:00,25,1900-01-01 10:40:00,1900-01-01 11:30:00
3123,3123,SPAN, 369,Dey Hall,0202,MWF,11:15 - 12:05,19,1900-01-01 12:00:00,1900-01-01 12:50:00
3073,3073,SPAN, 204,Dey Hall,0202,MWF,12:20 - 13:10,15,1900-01-01 13:20:00,1900-01-01 14:10:00
3081,3081,SPAN, 255H,Dey Hall,0202,MWF,13:25 - 14:15,6,1900-01-01 14:40:00,1900-01-01 15:30:00
3082,3082,SPAN, 255H,Dey Hall,0202,MWF,13:25 - 14:15,3,1900-01-01 16:00:00,1900-01-01 16:50:00
3057,3057,SPAN, 203,Dey Hall,0202,MWF,14:30 - 15:20,16,1900-01-01 17:20:00,1900-01-01 18:10:00
3028,3028,SPAN, 203,Dey Hall,0203,MWF,09:05 - 09:55,19,1900-01-01 09:05:00,1900-01-01 09:55:00
3114,3114,SPAN, 329,Dey Hall,0203,MWF,10:10 - 11:00,10,1900-01-01 10:25:00,1900-01-01 11:15:00
2959,2959,PORT, 102,Dey Hall,0203,MWF,11:15 - 12:05,25,1900-01-01 11:45:00,1900-01-01 12:35:00
3075,3075,SPAN, 204,Dey Hall,0203,MWF,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
3090,3090,SPAN, 261,Dey Hall,0203,MWF,13:25 - 14:15,18,1900-01-01 14:25:00,1900-01-01 15:15:00
3058,3058,SPAN, 203,Dey Hall,0203,MWF,14:30 - 15:20,19,1900-01-01 15:45:00,1900-01-01 16:35:00
2893,2893,FREN, 105,Dey Hall,0204,MWF,08:00 - 08:50,18,1900-01-01 08:00:00,1900-01-01 08:50:00
3025,3025,SPAN, 203,Dey Hall,0204,MWF,09:05 - 09:55,19,1900-01-01 09:20:00,1900-01-01 10:10:00
3079,3079,SPAN, 255,Dey Hall,0204,MWF,10:10 - 11:00,18,1900-01-01 10:40:00,1900-01-01 11:30:00
3101,3101,SPAN, 301,Dey Hall,0204,MWF,11:15 - 12:05,20,1900-01-01 12:00:00,1900-01-01 12:50:00
3049,3049,SPAN, 203,Dey Hall,0204,MWF,12:20 - 13:10,21,1900-01-01 13:20:00,1900-01-01 14:10:00
3055,3055,SPAN, 203,Dey Hall,0204,MWF,13:25 - 14:15,19,1900-01-01 14:40:00,1900-01-01 15:30:00
381,381,HNUR, 221,Dey Hall,0204,W,14:30 - 15:20,22,1900-01-01 16:00:00,1900-01-01 16:50:00
3020,3020,SPAN, 203,Dey Hall,0205,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
3064,3064,SPAN, 204,Dey Hall,0205,MWF,09:05 - 09:55,19,1900-01-01 09:20:00,1900-01-01 10:10:00
2976,2976,ROML, 700,Dey Hall,0205,MWF,10:10 - 11:00,11,1900-01-01 10:40:00,1900-01-01 11:30:00
73,73,AMST, 294,Dey Hall,0205,MWF,11:15 - 12:05,12,1900-01-01 12:00:00,1900-01-01 12:50:00
2965,2965,PORT, 203,Dey Hall,0205,MWF,12:20 - 13:10,17,1900-01-01 13:20:00,1900-01-01 14:10:00
3117,3117,SPAN, 340,Dey Hall,0205,MW,13:25 - 14:40,22,1900-01-01 14:40:00,1900-01-01 15:55:00
3005,3005,SPAN, 105,Dey Hall,0206,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
3067,3067,SPAN, 204,Dey Hall,0206,MWF,10:10 - 11:00,19,1900-01-01 10:25:00,1900-01-01 11:15:00
3072,3072,SPAN, 204,Dey Hall,0206,MWF,11:15 - 12:05,21,1900-01-01 11:45:00,1900-01-01 12:35:00
3046,3046,SPAN, 203,Dey Hall,0206,MWF,12:20 - 13:10,20,1900-01-01 13:05:00,1900-01-01 13:55:00
3052,3052,SPAN, 203,Dey Hall,0206,MWF,13:25 - 14:15,18,1900-01-01 14:25:00,1900-01-01 15:15:00
2933,2933,ITAL, 101,Dey Hall,0206,MWF,14:30 - 15:20,16,1900-01-01 15:45:00,1900-01-01 16:35:00
2535,2535,POLI, 150,Dey Hall,0206,MW,15:35 - 16:50,39,1900-01-01 17:05:00,1900-01-01 18:20:00
2731,2731,PWAD, 150,Dey Hall,0206,MW,15:35 - 16:50,4,1900-01-01 18:50:00,1900-01-01 20:05:00
3612,3612,EDUC, 387,Dey Hall,0206,W,17:00 - 20:00,20,1900-01-01 20:35:00,1900-01-01 23:35:00
3026,3026,SPAN, 203,Dey Hall,0208,MWF,09:05 - 09:55,18,1900-01-01 09:05:00,1900-01-01 09:55:00
3085,3085,SPAN, 261,Dey Hall,0208,MWF,10:10 - 11:00,18,1900-01-01 10:25:00,1900-01-01 11:15:00
3115,3115,SPAN, 329,Dey Hall,0208,MWF,11:15 - 12:05,19,1900-01-01 11:45:00,1900-01-01 12:35:00
3050,3050,SPAN, 203,Dey Hall,0208,MWF,12:20 - 13:10,19,1900-01-01 13:05:00,1900-01-01 13:55:00
3016,3016,SPAN, 105,Dey Hall,0208,MWF,13:25 - 14:15,18,1900-01-01 14:25:00,1900-01-01 15:15:00
3018,3018,SPAN, 105,Dey Hall,0208,MWF,14:30 - 15:20,19,1900-01-01 15:45:00,1900-01-01 16:35:00
3019,3019,SPAN, 105,Dey Hall,0208,MWF,15:35 - 16:25,17,1900-01-01 17:05:00,1900-01-01 17:55:00
2952,2952,PORT, 101,Dey Hall,0209,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
2953,2953,PORT, 101,Dey Hall,0209,MWF,09:05 - 09:55,17,1900-01-01 09:20:00,1900-01-01 10:10:00
2954,2954,PORT, 101,Dey Hall,0209,MWF,10:10 - 11:00,19,1900-01-01 10:40:00,1900-01-01 11:30:00
2968,2968,PORT, 385,Dey Hall,0209,MWF,11:15 - 12:05,19,1900-01-01 12:00:00,1900-01-01 12:50:00
3042,3042,SPAN, 203,Dey Hall,0209,MWF,12:20 - 13:10,19,1900-01-01 13:20:00,1900-01-01 14:10:00
2970,2970,PORT, 401,Dey Hall,0209,MWF,13:25 - 14:15,20,1900-01-01 14:40:00,1900-01-01 15:30:00
3061,3061,SPAN, 203,Dey Hall,0209,MWF,14:30 - 15:20,16,1900-01-01 16:00:00,1900-01-01 16:50:00
1417,1417,ENEC, 241,Dey Hall,0209,W,17:00 - 17:50,7,1900-01-01 17:20:00,1900-01-01 18:10:00
3023,3023,SPAN, 203,Dey Hall,0210,MWF,08:00 - 08:50,17,1900-01-01 08:00:00,1900-01-01 08:50:00
3078,3078,SPAN, 255,Dey Hall,0210,MWF,09:05 - 09:55,17,1900-01-01 09:20:00,1900-01-01 10:10:00
2961,2961,PORT, 203,Dey Hall,0210,MWF,10:10 - 11:00,17,1900-01-01 10:40:00,1900-01-01 11:30:00
2962,2962,PORT, 203,Dey Hall,0210,MWF,11:15 - 12:05,16,1900-01-01 12:00:00,1900-01-01 12:50:00
2941,2941,ITAL, 203,Dey Hall,0210,MWF,12:20 - 13:10,18,1900-01-01 13:20:00,1900-01-01 14:10:00
2918,2918,FREN, 280,Dey Hall,0210,MW,13:25 - 14:40,15,1900-01-01 14:40:00,1900-01-01 15:55:00
2543,2543,POLI, 150,Dey Hall,0210,W,15:35 - 16:25,13,1900-01-01 16:25:00,1900-01-01 17:15:00
2545,2545,POLI, 150,Dey Hall,0210,W,16:40 - 17:30,11,1900-01-01 17:45:00,1900-01-01 18:35:00
3022,3022,SPAN, 203,Dey Hall,0301,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
3105,3105,SPAN, 321,Dey Hall,0301,MWF,09:05 - 09:55,21,1900-01-01 09:20:00,1900-01-01 10:10:00
3100,3100,SPAN, 301,Dey Hall,0301,MWF,10:10 - 11:00,19,1900-01-01 10:40:00,1900-01-01 11:30:00
2955,2955,PORT, 101,Dey Hall,0301,MWF,11:15 - 12:05,20,1900-01-01 12:00:00,1900-01-01 12:50:00
2963,2963,PORT, 203,Dey Hall,0301,MWF,12:20 - 13:10,18,1900-01-01 13:20:00,1900-01-01 14:10:00
2920,2920,FREN, 300,Dey Hall,0301,MWF,13:25 - 14:15,10,1900-01-01 14:40:00,1900-01-01 15:30:00
2672,2672,PSYC, 210,Dey Hall,0301,W,14:30 - 15:20,22,1900-01-01 16:00:00,1900-01-01 16:50:00
3129,3129,SPAN, 601,Dey Hall,0301,W,15:30 - 17:00,2,1900-01-01 17:20:00,1900-01-01 18:50:00
3978,3978,HBEH, 690,Dey Hall,0301,W,18:00 - 19:00,10,1900-01-01 19:20:00,1900-01-01 20:20:00
2996,2996,SPAN, 105,Dey Hall,0302,MWF,08:00 - 08:50,19,1900-01-01 08:00:00,1900-01-01 08:50:00
3030,3030,SPAN, 203,Dey Hall,0302,MWF,09:05 - 09:55,18,1900-01-01 09:20:00,1900-01-01 10:10:00
2958,2958,PORT, 102,Dey Hall,0302,MWF,10:10 - 11:00,21,1900-01-01 10:40:00,1900-01-01 11:30:00
2906,2906,FREN, 203,Dey Hall,0302,MWF,11:15 - 12:05,18,1900-01-01 12:00:00,1900-01-01 12:50:00
2956,2956,PORT, 101,Dey Hall,0302,MWF,12:20 - 13:10,20,1900-01-01 13:20:00,1900-01-01 14:10:00
2964,2964,PORT, 203,Dey Hall,0302,MWF,13:25 - 14:15,17,1900-01-01 14:40:00,1900-01-01 15:30:00
22,22,AAAD, 421,Dey Hall,0302,MWF,15:35 - 16:25,11,1900-01-01 16:00:00,1900-01-01 16:50:00
2927,2927,ITAL, 101,Dey Hall,0303,MWF,08:00 - 08:50,18,1900-01-01 08:00:00,1900-01-01 08:50:00
3024,3024,SPAN, 203,Dey Hall,0303,MWF,09:05 - 09:55,20,1900-01-01 09:20:00,1900-01-01 10:10:00
1235,1235,ENGL, 329,Dey Hall,0303,MWF,10:10 - 11:00,20,1900-01-01 10:40:00,1900-01-01 11:30:00
3087,3087,SPAN, 261,Dey Hall,0303,MWF,11:15 - 12:05,20,1900-01-01 12:00:00,1900-01-01 12:50:00
3048,3048,SPAN, 203,Dey Hall,0303,MWF,12:20 - 13:10,18,1900-01-01 13:20:00,1900-01-01 14:10:00
3054,3054,SPAN, 203,Dey Hall,0303,MWF,13:25 - 14:15,20,1900-01-01 14:40:00,1900-01-01 15:30:00
3063,3063,SPAN, 203,Dey Hall,0303,MWF,14:30 - 15:20,13,1900-01-01 16:00:00,1900-01-01 16:50:00
3526,3526,INLS, 490,Dey Hall,0303,W,17:45 - 20:15,14,1900-01-01 17:45:00,1900-01-01 20:15:00
197,197,ANTH, 284,Dey Hall,0304,MWF,09:05 - 09:55,32,1900-01-01 09:05:00,1900-01-01 09:55:00
2720,2720,PSYC, 602,Dey Hall,0304,MWF,10:10 - 11:00,32,1900-01-01 10:25:00,1900-01-01 11:15:00
2008,2008,LING, 525,Dey Hall,0304,MWF,11:15 - 12:05,13,1900-01-01 11:45:00,1900-01-01 12:35:00
227,227,ANTH, 541,Dey Hall,0304,MWF,12:20 - 13:10,3,1900-01-01 13:05:00,1900-01-01 13:55:00
2011,2011,LING, 541,Dey Hall,0304,MWF,12:20 - 13:10,25,1900-01-01 14:25:00,1900-01-01 15:15:00
226,226,ANTH, 520,Dey Hall,0304,MWF,13:25 - 14:15,1,1900-01-01 15:45:00,1900-01-01 16:35:00
2007,2007,LING, 520,Dey Hall,0304,MWF,13:25 - 14:15,12,1900-01-01 17:05:00,1900-01-01 17:55:00
2649,2649,NSCI, 320,Dey Hall,0304,MWF,14:30 - 15:20,32,1900-01-01 18:25:00,1900-01-01 19:15:00
81,81,AMST, 715,Dey Hall,0304,W,17:00 - 20:00,11,1900-01-01 19:45:00,1900-01-01 22:45:00
1733,1733,HIST, 106,Dey Hall,0305,MWF,09:05 - 09:55,37,1900-01-01 09:05:00,1900-01-01 09:55:00
2974,2974,ROML,  89,Dey Hall,0305,MWF,10:10 - 11:00,22,1900-01-01 10:25:00,1900-01-01 11:15:00
1722,1722,RUSS, 278,Dey Hall,0305,MW,14:30 - 15:20,52,1900-01-01 14:30:00,1900-01-01 15:20:00
3021,3021,SPAN, 203,Dey Hall,0306,MWF,08:00 - 08:50,21,1900-01-01 08:00:00,1900-01-01 08:50:00
3066,3066,SPAN, 204,Dey Hall,0306,MWF,09:05 - 09:55,15,1900-01-01 09:20:00,1900-01-01 10:10:00
3122,3122,SPAN, 360,Dey Hall,0306,MWF,10:10 - 11:00,19,1900-01-01 10:40:00,1900-01-01 11:30:00
3099,3099,SPAN, 300,Dey Hall,0306,MWF,11:15 - 12:05,20,1900-01-01 12:00:00,1900-01-01 12:50:00
3088,3088,SPAN, 261,Dey Hall,0306,MWF,12:20 - 13:10,19,1900-01-01 13:20:00,1900-01-01 14:10:00
2957,2957,PORT, 101,Dey Hall,0306,MWF,13:25 - 14:15,22,1900-01-01 14:40:00,1900-01-01 15:30:00
3060,3060,SPAN, 203,Dey Hall,0306,MWF,14:30 - 15:20,18,1900-01-01 16:00:00,1900-01-01 16:50:00
2263,2263,PHIL, 110,Dey Hall,0307,MWF,08:00 - 08:50,39,1900-01-01 08:00:00,1900-01-01 08:50:00
3068,3068,SPAN, 204,Dey Hall,0307,MWF,10:10 - 11:00,20,1900-01-01 10:10:00,1900-01-01 11:00:00
3080,3080,SPAN, 255,Dey Hall,0307,MWF,11:15 - 12:05,15,1900-01-01 11:30:00,1900-01-01 12:20:00
3047,3047,SPAN, 203,Dey Hall,0307,MWF,12:20 - 13:10,20,1900-01-01 12:50:00,1900-01-01 13:40:00
3053,3053,SPAN, 203,Dey Hall,0307,MWF,13:25 - 14:15,20,1900-01-01 14:10:00,1900-01-01 15:00:00
14,14,AAAD, 298,Dey Hall,0307,MW,15:35 - 16:50,33,1900-01-01 15:35:00,1900-01-01 16:50:00
1095,1095,ENGL, 105,Dey Hall,0313,MWF,10:10 - 11:00,16,1900-01-01 10:10:00,1900-01-01 11:00:00
1260,1260,ENGL, 875,Dey Hall,0313,W,11:00 - 13:50,10,1900-01-01 11:30:00,1900-01-01 14:20:00
1013,1013,CMPL, 463,Dey Hall,0313,MWF,14:30 - 15:20,20,1900-01-01 14:50:00,1900-01-01 15:40:00
2999,2999,SPAN, 105,Dey Hall,0401,MWF,08:00 - 08:50,20,1900-01-01 08:00:00,1900-01-01 08:50:00
1695,1695,GERM, 301,Dey Hall,0401,MWF,10:10 - 11:00,13,1900-01-01 10:10:00,1900-01-01 11:00:00
1692,1692,GERM, 204,Dey Hall,0401,MWF,12:20 - 13:10,14,1900-01-01 12:20:00,1900-01-01 13:10:00
1693,1693,GERM, 204,Dey Hall,0401,MWF,13:25 - 14:15,13,1900-01-01 13:40:00,1900-01-01 14:30:00
1713,1713,PLSH, 401,Dey Hall,0401,MWF,14:30 - 15:20,6,1900-01-01 15:00:00,1900-01-01 15:50:00
1435,1435,ENEC, 490,Dey Hall,0401,MW,15:30 - 17:00,18,1900-01-01 16:20:00,1900-01-01 17:50:00
2998,2998,SPAN, 105,Dey Hall,0402,MWF,08:00 - 08:50,18,1900-01-01 08:00:00,1900-01-01 08:50:00
1687,1687,GERM, 203,Dey Hall,0402,MWF,09:05 - 09:55,12,1900-01-01 09:20:00,1900-01-01 10:10:00
1688,1688,GERM, 203,Dey Hall,0402,MWF,10:10 - 11:00,18,1900-01-01 10:40:00,1900-01-01 11:30:00
1689,1689,GERM, 203,Dey Hall,0402,MWF,11:15 - 12:05,19,1900-01-01 12:00:00,1900-01-01 12:50:00
1690,1690,GERM, 203,Dey Hall,0402,MWF,12:20 - 13:10,17,1900-01-01 13:20:00,1900-01-01 14:10:00
1691,1691,GERM, 203,Dey Hall,0402,MWF,13:25 - 14:15,16,1900-01-01 14:40:00,1900-01-01 15:30:00
2521,2521,POLI, 130,Dey Hall,0402,W,14:30 - 15:20,20,1900-01-01 16:00:00,1900-01-01 16:50:00
2525,2525,POLI, 130,Dey Hall,0402,W,16:40 - 17:30,20,1900-01-01 17:20:00,1900-01-01 18:10:00
1012,1012,CMPL, 460,Dey Hall,0403,MW,16:40 - 17:55,11,1900-01-01 16:40:00,1900-01-01 17:55:00
827,827,COMM, 170,Dey Hall,0404,MWF,10:10 - 11:00,26,1900-01-01 10:10:00,1900-01-01 11:00:00
1721,1721,RUSS, 203,Dey Hall,0404,MWF,11:15 - 12:05,18,1900-01-01 11:30:00,1900-01-01 12:20:00
1026,1026,ENGL, 100,Dey Hall,0404,MWF,12:20 - 13:10,14,1900-01-01 12:50:00,1900-01-01 13:40:00
2951,2951,ITAL, 830,Dey Hall,0404,W,14:00 - 16:30,6,1900-01-01 14:10:00,1900-01-01 16:40:00
34,34,WOLO, 403,Dey Hall,0405,MWF,09:05 - 09:55,1,1900-01-01 09:05:00,1900-01-01 09:55:00
1720,1720,RUSS, 203,Dey Hall,0405,MWF,10:10 - 11:00,14,1900-01-01 10:25:00,1900-01-01 11:15:00
